reviewId:ID(Review),rating,review_text,review_time
1558,3,De kinderen vonden het heerlijk.,2025-10-09
1559,2,De kinderen vonden het heerlijk.,2026-02-23
1560,5,Goede prijs voor de kwaliteit.,2025-10-03
1561,5,Heel tevreden over deze bestelling.,2025-08-29
1562,5,Zou opnieuw bestellen.,2025-11-28
1563,4,De kinderen vonden het heerlijk.,2026-01-28
1564,1,Perfect voor tussendoor.,2025-12-18
1565,3,Heel tevreden over deze bestelling.,2026-01-11
1566,2,Zou opnieuw bestellen.,2026-05-19
1567,1,De kinderen vonden het heerlijk.,2026-03-16
1568,3,Zou opnieuw bestellen.,2025-09-26
1569,5,Erg lekkere snack!,2025-06-06
1570,4,Perfect voor tussendoor.,2025-12-22
1571,1,Heel tevreden over deze bestelling.,2025-12-26
1572,5,Prijs kwaliteit is uitstekend.,2026-05-21
1573,5,Smaak was beter dan verwacht.,2026-02-17
1574,4,De kinderen vonden het heerlijk.,2025-10-13
1575,4,Prijs kwaliteit is uitstekend.,2026-03-02
1576,4,Heel tevreden over deze bestelling.,2026-02-01
1577,3,Goede kwaliteit en snelle levering.,2025-10-20
1578,2,De kinderen vonden het heerlijk.,2025-07-15
1579,3,Zou opnieuw bestellen.,2025-06-26
1580,5,Zou opnieuw bestellen.,2025-10-25
1581,2,Goede kwaliteit en snelle levering.,2026-02-20
1582,2,Zou opnieuw bestellen.,2026-03-29
1583,4,Goede prijs voor de kwaliteit.,2025-10-05
1584,3,Goede prijs voor de kwaliteit.,2025-09-15
1585,2,Smaak was beter dan verwacht.,2026-05-15
1586,2,Erg lekkere snack!,2025-08-24
1587,1,Mijn favoriete snack tot nu toe.,2026-04-02
1588,3,Zou opnieuw bestellen.,2026-03-21
1589,4,Erg lekkere snack!,2026-01-25
1590,1,Mijn favoriete snack tot nu toe.,2026-05-17
1591,4,Prijs kwaliteit is uitstekend.,2025-11-30
1592,4,Zou opnieuw bestellen.,2025-09-11
1593,3,Perfect voor tussendoor.,2025-06-02
1594,1,Smaak was beter dan verwacht.,2026-04-13
1595,2,Erg lekkere snack!,2026-01-08
1596,4,Goede kwaliteit en snelle levering.,2025-08-19
1597,4,Mijn favoriete snack tot nu toe.,2026-02-15
1598,3,Heel tevreden over deze bestelling.,2026-05-18
1599,1,Prijs kwaliteit is uitstekend.,2025-11-08
1600,4,Prijs kwaliteit is uitstekend.,2026-05-07
1601,2,Perfect voor tussendoor.,2026-04-06
1602,5,Prijs kwaliteit is uitstekend.,2025-09-24
1603,4,Zou opnieuw bestellen.,2025-12-10
1604,2,Erg lekkere snack!,2025-08-16
1605,5,Goede kwaliteit en snelle levering.,2026-01-15
1606,4,Zou opnieuw bestellen.,2026-02-12
1607,3,Erg lekkere snack!,2025-06-17
1608,2,Goede kwaliteit en snelle levering.,2026-01-24
1609,4,Smaak was beter dan verwacht.,2026-05-17
1610,2,Zou opnieuw bestellen.,2025-07-29
1611,1,Heel tevreden over deze bestelling.,2026-01-20
1612,1,Erg lekkere snack!,2025-07-31
1613,4,Goede prijs voor de kwaliteit.,2026-03-06
1614,3,Goede kwaliteit en snelle levering.,2026-01-17
1615,2,Perfect voor tussendoor.,2026-04-08
1616,5,Smaak was beter dan verwacht.,2025-07-08
1617,1,Erg lekkere snack!,2025-11-23
1618,2,De kinderen vonden het heerlijk.,2026-03-31
1619,2,Perfect voor tussendoor.,2026-01-25
1620,3,De kinderen vonden het heerlijk.,2025-06-28
1621,3,Perfect voor tussendoor.,2026-02-15
1622,1,Heel tevreden over deze bestelling.,2025-11-22
1623,2,Zou opnieuw bestellen.,2026-05-04
1624,4,Perfect voor tussendoor.,2025-08-11
1625,3,De kinderen vonden het heerlijk.,2025-06-02
1626,4,Prijs kwaliteit is uitstekend.,2025-08-07
1627,2,De kinderen vonden het heerlijk.,2025-11-27
1628,3,Perfect voor tussendoor.,2026-01-04
1629,5,De kinderen vonden het heerlijk.,2026-03-03
1630,1,De kinderen vonden het heerlijk.,2026-03-06
1631,4,Zou opnieuw bestellen.,2026-01-10
1632,5,Smaak was beter dan verwacht.,2025-10-04
1633,1,De kinderen vonden het heerlijk.,2025-11-11
1634,2,Erg lekkere snack!,2025-07-11
1635,3,Goede prijs voor de kwaliteit.,2026-01-22
1636,3,Goede kwaliteit en snelle levering.,2025-06-21
1637,5,Heel tevreden over deze bestelling.,2026-02-16
1638,5,Perfect voor tussendoor.,2025-08-15
1639,2,Goede prijs voor de kwaliteit.,2025-12-31
1640,3,Heel tevreden over deze bestelling.,2025-06-30
1641,3,Goede kwaliteit en snelle levering.,2026-04-05
1642,5,Goede kwaliteit en snelle levering.,2026-05-02
1643,2,Mijn favoriete snack tot nu toe.,2026-05-08
1644,2,Goede kwaliteit en snelle levering.,2025-09-18
1645,2,Goede kwaliteit en snelle levering.,2026-05-08
1646,5,Heel tevreden over deze bestelling.,2025-06-22
1647,4,De kinderen vonden het heerlijk.,2025-07-09
1648,5,Zou opnieuw bestellen.,2026-04-29
1649,3,Prijs kwaliteit is uitstekend.,2025-07-18
1650,1,Erg lekkere snack!,2026-02-07
1651,4,Goede kwaliteit en snelle levering.,2025-09-27
1652,1,Smaak was beter dan verwacht.,2025-08-12
1653,4,Smaak was beter dan verwacht.,2025-05-27
1654,1,Goede prijs voor de kwaliteit.,2026-01-08
1655,5,Erg lekkere snack!,2026-04-18
1656,3,Goede kwaliteit en snelle levering.,2026-02-03
1657,5,Goede kwaliteit en snelle levering.,2026-04-03
1658,2,De kinderen vonden het heerlijk.,2025-11-08
1659,2,Prijs kwaliteit is uitstekend.,2025-08-28
1660,2,Goede prijs voor de kwaliteit.,2025-07-08
1661,2,De kinderen vonden het heerlijk.,2025-08-12
1662,4,Goede kwaliteit en snelle levering.,2025-07-02
1663,5,Smaak was beter dan verwacht.,2025-06-13
1664,4,Heel tevreden over deze bestelling.,2026-04-01
1665,2,Mijn favoriete snack tot nu toe.,2025-08-16
1666,4,De kinderen vonden het heerlijk.,2025-12-03
1667,2,De kinderen vonden het heerlijk.,2025-07-21
1668,4,Smaak was beter dan verwacht.,2025-12-14
1669,5,Smaak was beter dan verwacht.,2025-11-15
1670,4,Heel tevreden over deze bestelling.,2025-12-10
1671,5,Prijs kwaliteit is uitstekend.,2025-08-09
1672,5,Prijs kwaliteit is uitstekend.,2025-11-13
1673,5,Zou opnieuw bestellen.,2025-11-21
1674,4,Perfect voor tussendoor.,2025-11-02
1675,1,Erg lekkere snack!,2025-12-30
1676,5,Erg lekkere snack!,2025-09-01
1677,2,Zou opnieuw bestellen.,2026-05-21
1678,3,Prijs kwaliteit is uitstekend.,2026-02-04
1679,3,Erg lekkere snack!,2025-06-05
1680,3,De kinderen vonden het heerlijk.,2025-09-05
1681,5,Goede prijs voor de kwaliteit.,2025-08-05
1682,2,Goede kwaliteit en snelle levering.,2026-05-05
1683,4,Smaak was beter dan verwacht.,2026-03-06
1684,2,Zou opnieuw bestellen.,2025-11-18
1685,5,Prijs kwaliteit is uitstekend.,2026-01-25
1686,3,Zou opnieuw bestellen.,2026-04-07
1687,5,Heel tevreden over deze bestelling.,2025-08-06
1688,2,Goede kwaliteit en snelle levering.,2025-12-09
1689,4,Mijn favoriete snack tot nu toe.,2025-09-17
1690,5,Goede kwaliteit en snelle levering.,2025-07-24
1691,3,Erg lekkere snack!,2025-08-02
1692,4,Goede kwaliteit en snelle levering.,2026-04-26
1693,3,Smaak was beter dan verwacht.,2025-10-14
1694,4,Goede kwaliteit en snelle levering.,2026-01-28
1695,5,Erg lekkere snack!,2025-07-04
1696,4,Erg lekkere snack!,2025-12-19
1697,5,Erg lekkere snack!,2025-12-12
1698,5,Goede prijs voor de kwaliteit.,2026-03-09
1699,3,De kinderen vonden het heerlijk.,2025-06-01
1700,2,Mijn favoriete snack tot nu toe.,2026-04-29
1701,4,Perfect voor tussendoor.,2025-07-24
1702,5,De kinderen vonden het heerlijk.,2026-04-08
1703,2,Heel tevreden over deze bestelling.,2025-12-27
1704,4,Mijn favoriete snack tot nu toe.,2026-03-18
1705,3,Goede kwaliteit en snelle levering.,2025-09-23
1706,5,Erg lekkere snack!,2025-08-17
1707,4,Zou opnieuw bestellen.,2026-04-11
1708,4,De kinderen vonden het heerlijk.,2025-10-14
1709,2,Mijn favoriete snack tot nu toe.,2025-09-20
1710,5,Prijs kwaliteit is uitstekend.,2025-09-17
1711,4,Goede prijs voor de kwaliteit.,2026-02-13
1712,5,Goede prijs voor de kwaliteit.,2025-08-29
1713,2,Prijs kwaliteit is uitstekend.,2026-04-18
1714,3,Heel tevreden over deze bestelling.,2025-12-10
1715,5,Goede kwaliteit en snelle levering.,2026-03-28
1716,4,Heel tevreden over deze bestelling.,2025-11-18
1717,3,Prijs kwaliteit is uitstekend.,2025-12-11
1718,3,Goede prijs voor de kwaliteit.,2025-06-23
1719,1,Zou opnieuw bestellen.,2026-02-27
1720,3,Goede prijs voor de kwaliteit.,2025-10-10
1721,5,Mijn favoriete snack tot nu toe.,2025-10-11
1722,1,Prijs kwaliteit is uitstekend.,2026-02-11
1723,3,Mijn favoriete snack tot nu toe.,2026-04-11
1724,1,Erg lekkere snack!,2026-01-20
1725,5,Mijn favoriete snack tot nu toe.,2025-12-28
1726,1,Smaak was beter dan verwacht.,2025-06-03
1727,1,Zou opnieuw bestellen.,2025-10-06
1728,4,Erg lekkere snack!,2025-12-06
1729,2,De kinderen vonden het heerlijk.,2026-02-05
1730,2,De kinderen vonden het heerlijk.,2025-08-30
1731,3,De kinderen vonden het heerlijk.,2025-09-19
1732,5,Mijn favoriete snack tot nu toe.,2025-06-03
1733,1,Heel tevreden over deze bestelling.,2025-07-30
1734,5,Erg lekkere snack!,2026-01-14
1735,2,Erg lekkere snack!,2025-12-30
1736,2,Goede prijs voor de kwaliteit.,2026-01-06
1737,1,Perfect voor tussendoor.,2025-06-23
1738,1,Goede kwaliteit en snelle levering.,2025-11-07
1739,3,Smaak was beter dan verwacht.,2026-03-30
1740,1,Zou opnieuw bestellen.,2025-06-26
1741,4,Prijs kwaliteit is uitstekend.,2025-11-11
1742,5,Goede kwaliteit en snelle levering.,2025-12-14
1743,4,Goede prijs voor de kwaliteit.,2025-08-25
1744,1,Mijn favoriete snack tot nu toe.,2026-02-12
1745,5,Perfect voor tussendoor.,2025-08-10
1746,1,Erg lekkere snack!,2026-01-18
1747,5,Zou opnieuw bestellen.,2025-12-05
1748,4,Heel tevreden over deze bestelling.,2026-03-05
1749,1,Smaak was beter dan verwacht.,2025-06-08
1750,3,Smaak was beter dan verwacht.,2025-07-08
1751,3,Prijs kwaliteit is uitstekend.,2025-09-10
1752,3,Erg lekkere snack!,2025-07-08
1753,3,Heel tevreden over deze bestelling.,2026-05-09
1754,5,Zou opnieuw bestellen.,2026-01-29
1755,2,Smaak was beter dan verwacht.,2025-11-04
1756,2,Goede kwaliteit en snelle levering.,2025-11-10
1757,5,Goede prijs voor de kwaliteit.,2025-07-08
1758,2,Heel tevreden over deze bestelling.,2026-01-21
1759,5,Mijn favoriete snack tot nu toe.,2025-10-18
1760,3,Goede prijs voor de kwaliteit.,2025-12-07
1761,4,De kinderen vonden het heerlijk.,2026-03-18
1762,2,Mijn favoriete snack tot nu toe.,2025-07-31
1763,5,Prijs kwaliteit is uitstekend.,2026-03-15
1764,3,De kinderen vonden het heerlijk.,2026-03-16
1765,4,Mijn favoriete snack tot nu toe.,2025-06-23
1766,5,Mijn favoriete snack tot nu toe.,2025-12-13
1767,1,De kinderen vonden het heerlijk.,2025-08-25
1768,1,Mijn favoriete snack tot nu toe.,2025-12-13
1769,2,Erg lekkere snack!,2025-12-12
1770,4,Heel tevreden over deze bestelling.,2025-12-20
1771,4,Zou opnieuw bestellen.,2026-03-08
1772,2,Goede kwaliteit en snelle levering.,2026-03-18
1773,2,Erg lekkere snack!,2025-07-15
1774,5,Zou opnieuw bestellen.,2025-07-18
1775,5,Goede prijs voor de kwaliteit.,2026-01-26
1776,5,Prijs kwaliteit is uitstekend.,2026-01-26
1777,1,Smaak was beter dan verwacht.,2026-04-14
1778,4,Mijn favoriete snack tot nu toe.,2025-09-09
1779,5,Perfect voor tussendoor.,2025-05-25
1780,3,Mijn favoriete snack tot nu toe.,2025-11-07
1781,4,Perfect voor tussendoor.,2026-03-15
1782,2,Prijs kwaliteit is uitstekend.,2026-01-29
1783,1,Heel tevreden over deze bestelling.,2026-05-17
1784,3,Heel tevreden over deze bestelling.,2026-01-31
1785,2,Prijs kwaliteit is uitstekend.,2026-04-21
1786,2,Perfect voor tussendoor.,2025-07-13
1787,4,Smaak was beter dan verwacht.,2025-10-02
1788,2,Heel tevreden over deze bestelling.,2025-10-29
1789,1,Goede prijs voor de kwaliteit.,2025-11-11
1790,3,Heel tevreden over deze bestelling.,2025-07-15
1791,5,Goede prijs voor de kwaliteit.,2025-08-23
1792,5,Erg lekkere snack!,2025-08-31
1793,1,Perfect voor tussendoor.,2025-10-03
1794,1,Prijs kwaliteit is uitstekend.,2025-09-01
1795,5,Heel tevreden over deze bestelling.,2026-05-04
1796,5,Heel tevreden over deze bestelling.,2025-09-02
1797,1,Prijs kwaliteit is uitstekend.,2025-12-26
1798,4,Heel tevreden over deze bestelling.,2025-12-20
1799,3,Perfect voor tussendoor.,2026-02-28
1800,4,Zou opnieuw bestellen.,2025-07-15
1801,1,De kinderen vonden het heerlijk.,2026-03-13
1802,4,Perfect voor tussendoor.,2026-04-08
1803,5,Goede kwaliteit en snelle levering.,2026-02-21
1804,5,De kinderen vonden het heerlijk.,2026-03-16
1805,4,Heel tevreden over deze bestelling.,2025-12-10
1806,4,Erg lekkere snack!,2026-02-22
1807,4,Goede prijs voor de kwaliteit.,2025-05-25
1808,2,Perfect voor tussendoor.,2026-04-08
1809,3,Smaak was beter dan verwacht.,2025-06-04
1810,2,Goede kwaliteit en snelle levering.,2026-04-08
1811,1,Perfect voor tussendoor.,2025-07-04
1812,3,Goede kwaliteit en snelle levering.,2025-08-29
1813,4,De kinderen vonden het heerlijk.,2025-07-15
1814,2,Heel tevreden over deze bestelling.,2025-08-16
1815,4,Erg lekkere snack!,2026-02-26
1816,3,Goede prijs voor de kwaliteit.,2025-06-21
1817,2,Mijn favoriete snack tot nu toe.,2026-03-11
1818,2,Erg lekkere snack!,2025-10-22
1819,3,Zou opnieuw bestellen.,2025-10-08
1820,3,Mijn favoriete snack tot nu toe.,2026-03-25
1821,2,Prijs kwaliteit is uitstekend.,2026-05-23
1822,5,Zou opnieuw bestellen.,2026-05-18
1823,4,Perfect voor tussendoor.,2025-09-11
1824,5,Erg lekkere snack!,2025-07-17
1825,4,Prijs kwaliteit is uitstekend.,2026-02-02
1826,5,Perfect voor tussendoor.,2025-10-04
1827,4,Perfect voor tussendoor.,2026-04-14
1828,5,Goede prijs voor de kwaliteit.,2026-05-21
1829,2,De kinderen vonden het heerlijk.,2026-01-02
1830,5,De kinderen vonden het heerlijk.,2026-02-07
1831,1,Mijn favoriete snack tot nu toe.,2026-03-10
1832,1,Smaak was beter dan verwacht.,2026-05-06
1833,2,Erg lekkere snack!,2025-06-17
1834,5,Goede prijs voor de kwaliteit.,2025-12-23
1835,3,Goede kwaliteit en snelle levering.,2026-04-29
1836,1,Heel tevreden over deze bestelling.,2026-02-22
1837,2,Zou opnieuw bestellen.,2025-07-16
1838,5,Goede prijs voor de kwaliteit.,2025-08-10
1839,2,Perfect voor tussendoor.,2025-08-01
1840,3,Erg lekkere snack!,2026-04-07
1841,3,Smaak was beter dan verwacht.,2025-11-17
1842,4,Goede kwaliteit en snelle levering.,2025-10-18
1843,5,Goede kwaliteit en snelle levering.,2025-12-26
1844,4,Mijn favoriete snack tot nu toe.,2026-03-23
1845,3,Smaak was beter dan verwacht.,2025-08-28
1846,4,De kinderen vonden het heerlijk.,2026-02-06
1847,2,Goede prijs voor de kwaliteit.,2026-04-25
1848,1,Goede prijs voor de kwaliteit.,2025-07-06
1849,5,Goede kwaliteit en snelle levering.,2025-09-19
1850,5,Zou opnieuw bestellen.,2025-10-18
1851,5,Smaak was beter dan verwacht.,2026-01-12
1852,5,Goede prijs voor de kwaliteit.,2025-07-09
1853,3,Mijn favoriete snack tot nu toe.,2025-07-14
1854,5,Perfect voor tussendoor.,2025-08-31
1855,4,Perfect voor tussendoor.,2026-02-21
1856,5,Prijs kwaliteit is uitstekend.,2025-05-27
1857,3,Prijs kwaliteit is uitstekend.,2026-05-24
1858,1,Erg lekkere snack!,2025-09-28
1859,1,Prijs kwaliteit is uitstekend.,2025-07-13
1860,4,Heel tevreden over deze bestelling.,2026-05-01
1861,3,Smaak was beter dan verwacht.,2025-08-11
1862,2,Erg lekkere snack!,2025-07-01
1863,2,Zou opnieuw bestellen.,2026-01-14
1864,1,Zou opnieuw bestellen.,2025-12-22
1865,5,De kinderen vonden het heerlijk.,2025-12-10
1866,1,Goede kwaliteit en snelle levering.,2025-06-07
1867,3,Smaak was beter dan verwacht.,2025-11-03
1868,5,Goede prijs voor de kwaliteit.,2026-05-10
1869,2,Prijs kwaliteit is uitstekend.,2025-12-06
1870,3,Perfect voor tussendoor.,2025-09-24
1871,1,Mijn favoriete snack tot nu toe.,2025-09-20
1872,2,Perfect voor tussendoor.,2025-08-23
1873,3,Perfect voor tussendoor.,2025-10-25
1874,1,De kinderen vonden het heerlijk.,2025-12-22
1875,5,Smaak was beter dan verwacht.,2025-08-13
1876,5,Erg lekkere snack!,2026-02-07
1877,5,Smaak was beter dan verwacht.,2025-11-24
1878,1,Mijn favoriete snack tot nu toe.,2026-01-01
1879,1,Smaak was beter dan verwacht.,2025-11-13
1880,5,Mijn favoriete snack tot nu toe.,2025-08-05
1881,5,Heel tevreden over deze bestelling.,2026-02-18
1882,5,Goede kwaliteit en snelle levering.,2025-12-18
1883,3,Erg lekkere snack!,2026-01-05
1884,4,Goede kwaliteit en snelle levering.,2025-09-12
1885,2,Smaak was beter dan verwacht.,2025-10-05
1886,3,Prijs kwaliteit is uitstekend.,2025-08-29
1887,3,Mijn favoriete snack tot nu toe.,2026-03-28
1888,3,Erg lekkere snack!,2026-02-10
1889,1,Perfect voor tussendoor.,2025-09-07
1890,1,Perfect voor tussendoor.,2025-09-10
1891,2,Prijs kwaliteit is uitstekend.,2025-12-01
1892,4,De kinderen vonden het heerlijk.,2025-12-17
1893,3,Mijn favoriete snack tot nu toe.,2026-04-04
1894,5,Mijn favoriete snack tot nu toe.,2026-02-08
1895,1,Perfect voor tussendoor.,2025-11-07
1896,5,Goede kwaliteit en snelle levering.,2026-05-22
1897,3,Erg lekkere snack!,2025-06-07
1898,5,Goede kwaliteit en snelle levering.,2025-12-05
1899,4,Erg lekkere snack!,2026-04-02
1900,5,Zou opnieuw bestellen.,2026-05-13
1901,5,Zou opnieuw bestellen.,2025-07-01
1902,2,Smaak was beter dan verwacht.,2026-02-11
1903,2,Zou opnieuw bestellen.,2026-01-03
1904,5,Smaak was beter dan verwacht.,2025-10-11
1905,1,Zou opnieuw bestellen.,2026-03-09
1906,2,Zou opnieuw bestellen.,2026-03-27
1907,1,Goede prijs voor de kwaliteit.,2025-08-11
1908,5,Goede kwaliteit en snelle levering.,2026-02-08
1909,5,Smaak was beter dan verwacht.,2025-08-16
1910,3,Zou opnieuw bestellen.,2026-03-13
1911,3,Goede prijs voor de kwaliteit.,2026-01-19
1912,2,Goede kwaliteit en snelle levering.,2025-12-16
1913,5,Smaak was beter dan verwacht.,2025-08-21
1914,4,Erg lekkere snack!,2026-03-19
1915,1,Perfect voor tussendoor.,2025-06-13
1916,1,Goede kwaliteit en snelle levering.,2025-11-09
1917,1,Goede kwaliteit en snelle levering.,2025-10-18
1918,4,Mijn favoriete snack tot nu toe.,2025-05-29
1919,5,Goede prijs voor de kwaliteit.,2025-07-06
1920,4,Goede prijs voor de kwaliteit.,2025-11-23
1921,3,Smaak was beter dan verwacht.,2026-02-12
1922,5,Goede kwaliteit en snelle levering.,2025-09-28
1923,5,Mijn favoriete snack tot nu toe.,2026-04-07
1924,4,Goede kwaliteit en snelle levering.,2025-10-03
1925,3,Perfect voor tussendoor.,2025-09-26
1926,2,Prijs kwaliteit is uitstekend.,2026-03-12
1927,5,Zou opnieuw bestellen.,2025-11-19
1928,4,Mijn favoriete snack tot nu toe.,2025-05-31
1929,3,Smaak was beter dan verwacht.,2025-10-04
1930,4,Erg lekkere snack!,2026-04-21
1931,4,Goede kwaliteit en snelle levering.,2025-11-26
1932,4,Perfect voor tussendoor.,2026-02-26
1933,3,Smaak was beter dan verwacht.,2025-07-19
1934,5,Mijn favoriete snack tot nu toe.,2025-09-06
1935,1,Heel tevreden over deze bestelling.,2026-03-31
1936,3,De kinderen vonden het heerlijk.,2025-06-26
1937,1,Zou opnieuw bestellen.,2025-08-25
1938,4,Heel tevreden over deze bestelling.,2025-07-26
1939,4,Prijs kwaliteit is uitstekend.,2025-07-11
1940,2,De kinderen vonden het heerlijk.,2026-03-04
1941,4,Heel tevreden over deze bestelling.,2026-04-21
1942,3,Prijs kwaliteit is uitstekend.,2025-06-03
1943,5,Heel tevreden over deze bestelling.,2025-10-14
1944,5,Smaak was beter dan verwacht.,2025-08-19
1945,2,Mijn favoriete snack tot nu toe.,2025-06-19
1946,1,Goede prijs voor de kwaliteit.,2025-09-17
1947,1,Goede prijs voor de kwaliteit.,2025-07-23
1948,4,Smaak was beter dan verwacht.,2025-08-13
1949,1,Perfect voor tussendoor.,2026-02-23
1950,3,Heel tevreden over deze bestelling.,2026-04-19
1951,5,Goede kwaliteit en snelle levering.,2025-06-08
1952,5,Heel tevreden over deze bestelling.,2025-12-08
1953,4,Erg lekkere snack!,2026-04-08
1954,2,Mijn favoriete snack tot nu toe.,2025-07-31
1955,1,Mijn favoriete snack tot nu toe.,2025-06-20
1956,2,Perfect voor tussendoor.,2025-08-25
1957,3,Heel tevreden over deze bestelling.,2025-07-13
1958,5,Perfect voor tussendoor.,2026-02-13
1959,2,Smaak was beter dan verwacht.,2025-12-22
1960,5,Zou opnieuw bestellen.,2025-10-14
1961,3,Goede kwaliteit en snelle levering.,2025-07-30
1962,1,Goede prijs voor de kwaliteit.,2025-09-05
1963,4,Mijn favoriete snack tot nu toe.,2025-12-25
1964,1,Smaak was beter dan verwacht.,2025-08-16
1965,1,Erg lekkere snack!,2025-05-29
1966,5,Smaak was beter dan verwacht.,2026-03-29
1967,3,Erg lekkere snack!,2026-01-24
1968,4,Goede prijs voor de kwaliteit.,2025-11-04
1969,3,Heel tevreden over deze bestelling.,2025-10-29
1970,4,Heel tevreden over deze bestelling.,2025-08-18
1971,2,Mijn favoriete snack tot nu toe.,2025-09-23
1972,2,Prijs kwaliteit is uitstekend.,2025-08-13
1973,4,Smaak was beter dan verwacht.,2025-10-23
1974,2,Zou opnieuw bestellen.,2025-06-15
1975,2,Mijn favoriete snack tot nu toe.,2026-05-19
1976,1,Erg lekkere snack!,2026-03-12
1977,4,Heel tevreden over deze bestelling.,2026-03-16
1978,1,Mijn favoriete snack tot nu toe.,2025-06-30
1979,4,Perfect voor tussendoor.,2025-06-02
1980,5,Heel tevreden over deze bestelling.,2025-07-09
1981,2,Perfect voor tussendoor.,2025-09-06
1982,4,De kinderen vonden het heerlijk.,2025-10-06
1983,4,Smaak was beter dan verwacht.,2026-01-29
1984,2,Heel tevreden over deze bestelling.,2025-07-19
1985,1,Goede prijs voor de kwaliteit.,2025-09-11
1986,2,De kinderen vonden het heerlijk.,2026-01-07
1987,4,De kinderen vonden het heerlijk.,2025-08-02
1988,3,Erg lekkere snack!,2026-05-05
1989,5,Perfect voor tussendoor.,2025-05-29
1990,3,Goede kwaliteit en snelle levering.,2025-07-31
1991,4,Goede kwaliteit en snelle levering.,2026-03-13
1992,5,Zou opnieuw bestellen.,2025-09-28
1993,5,Goede kwaliteit en snelle levering.,2025-08-30
1994,5,Goede kwaliteit en snelle levering.,2026-01-19
1995,4,Goede kwaliteit en snelle levering.,2025-06-08
1996,5,Goede prijs voor de kwaliteit.,2025-12-16
1997,5,Erg lekkere snack!,2025-11-30
1998,5,Erg lekkere snack!,2025-09-26
1999,4,De kinderen vonden het heerlijk.,2025-09-26
2000,5,Smaak was beter dan verwacht.,2025-10-21
